gdsat, TIME_OUT, 7, celar02-pp, 19, 115, 3570.57, 1.31641, 3569.25
gdsat, TIME_OUT, 3, celar02-wpp_1, 30, 144, 2116.25, 0.980394, 2115.27
gdsat, TIME_OUT, 3, celar02-wpp, 30, 144, 2124.55, 0.992696, 2123.56
gdsat, SAT, 10, celar04-pp-001, 16, 93, 198.584, 0.293163, 198.291
gdsat, TIME_OUT, 2, celar04-pp-002, 62, 316, 2182.73, 6.52391, 2176.21
gdsat, TIME_OUT, 7, celar05-pp-001, 19, 113, 4066.5, 1.11034, 4065.39
gdsat, TIME_OUT, 2, celar05-pp-002, 47, 271, 2024.23, 1.62948, 2022.6
gdsat, SAT, 3, celar05-wpp.dgf-004, 4, 6, 0.00708008, 0, 0.00708008
gdsat, SAT, 3, celar05-wpp.dgf-005, 4, 6, 0.007236, 0, 0.007236
gdsat, SAT, 3, celar05-wpp.dgf-006, 4, 6, 0.00676107, 0, 0.00676107
gdsat, SAT, 3, celar05-wpp.dgf-007, 4, 6, 0.00652409, 0, 0.00652409
gdsat, SAT, 4, celar05-wpp.dgf-008, 5, 10, 0.0119946, 0, 0.0119946
gdsat, SAT, 4, celar05-wpp.dgf-009, 5, 10, 0.0936871, 0, 0.0936871
gdsat, SAT, 3, celar05-wpp.dgf-00hree, 4, 6, 0.00672507, 0, 0.00672507
gdsat, SAT, 4, celar05-wpp.dgf-010, 5, 10, 0.0118082, 0, 0.0118082
gdsat, SAT, 4, celar05-wpp.dgf-011, 5, 10, 0.0118325, 0, 0.0118325
gdsat, SAT, 4, celar05-wpp.dgf-012, 5, 10, 0.0121372, 0, 0.0121372
gdsat, SAT, 4, celar05-wpp.dgf-014, 5, 10, 0.0120161, 0, 0.0120161
gdsat, SAT, 5, celar05-wpp.dgf-015, 6, 15, 0.177762, 0.000307322, 0.177455
gdsat, SAT, 5, celar05-wpp.dgf-016, 6, 15, 0.0230091, 0.000101089, 0.022908
gdsat, SAT, 7, celar05-wpp.dgf-017, 8, 28, 0.165123, 0.0014348, 0.163688
gdsat, SAT, 8, celar05-wpp.dgf-018, 9, 36, 2.11229, 0.00264573, 2.10964
gdsat, TIME_OUT, 7, celar05-wpp.dgf-019, 19, 113, 3947.58, 1.11693, 3946.46
gdsat, SAT, 4, celar05-wpp.dgf-01hree, 5, 10, 0.0113819, 0, 0.0113819
gdsat, TIME_OUT, 2, celar05-wpp.dgf-020, 47, 271, 2099.53, 1.55675, 2097.97
gdsat, SAT, 11, celar06-pp_1, 16, 101, 224.557, 0.327434, 224.23
